canonical_id,year,seq,suffix,published,source,source_url,wayback_timestamp,local_path,sha256,bytes,pages,low_confidence,fetched_at
2021-041,2021,41,,,wayback,https://web.archive.org/web/20211022021758id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2021/10/Lista-Oficial-Web-411.pdf,20211022021758,pdfs/2021/Lista-Oficial-Web-411.pdf,8cca33382da5ba983ccc45fefed08418a4761f4426de3d23cea5aaaffb3e93a6,3583828,2,False,2026-08-11T01:10:38+00:00
2022-043,2022,43,,,wayback,https://web.archive.org/web/20230424214817id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2022/11/Lista-Oficial-Web-432.pdf,20230424214817,pdfs/2022/Lista-Oficial-Web-432.pdf,b3f9866fd90a1a97eb20aef4ab193fe9b19cc43d9e74d5b05a64306c3b622f44,6733078,2,False,2026-08-11T01:11:48+00:00
2022-044,2022,44,,,wayback,https://web.archive.org/web/20230424214749id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2022/11/Lista-Oficial-Web-442.pdf,20230424214749,pdfs/2022/Lista-Oficial-Web-442.pdf,2b17d39274984364ccc5e07ba1fb8dbea880c532099474210eeb6c18a2738c01,6609971,2,False,2026-08-11T01:11:53+00:00
2022-045,2022,45,,,wayback,https://web.archive.org/web/20230424214730id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2022/11/Lista-Oficial-Web-452.pdf,20230424214730,pdfs/2022/Lista-Oficial-Web-452.pdf,7bd7c3f4a2aa203a4d6501b65c249ee8b04a1f273ee88eed636581da22de0320,6683743,2,False,2026-08-11T01:12:00+00:00
2022-046,2022,46,,,wayback,https://web.archive.org/web/20230424214721id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2022/11/Lista-Oficial-Web-462.pdf,20230424214721,pdfs/2022/Lista-Oficial-Web-462.pdf,f32fba67dcdf13a45ad7cb985a0513c68707f03f12d4ace8d743a1581423b375,6688592,2,False,2026-08-11T01:12:06+00:00
2022-047,2022,47,,,wayback,https://web.archive.org/web/20230424214652id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2022/12/Lista-Oficial-Web-472-4.pdf,20230424214652,pdfs/2022/Lista-Oficial-Web-472-4.pdf,47170c1f19847d0f1e7ce99276f98845704c833f625ba4af495077fd936da127,7323254,2,True,2026-08-11T01:12:15+00:00
2022-048,2022,48,,,wayback,https://web.archive.org/web/20230424204201id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2022/12/Lista-Oficial-Web-482.pdf,20230424204201,pdfs/2022/Lista-Oficial-Web-482.pdf,6ad18cbefbf67008567d1b2c7321911992714acc210c5d549878c6d9adde0cf0,4574992,2,False,2026-08-11T01:12:19+00:00
2022-049,2022,49,,,wayback,https://web.archive.org/web/20230424204146id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2022/12/Lista-Oficial-Web-492.pdf,20230424204146,pdfs/2022/Lista-Oficial-Web-492.pdf,a014ad8f2376ec4fb75b8ea4ab27e5110f4cb577e9be5d0ab1aaafbe78290292,4410497,2,False,2026-08-11T01:12:24+00:00
2022-050S,2022,50,S,,wayback,https://web.archive.org/web/20230424204132id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2022/12/Lista-Oficial-Web-502S.pdf,20230424204132,pdfs/2022/Lista-Oficial-Web-502S.pdf,5db6b429f7b3b400e45516cfdd3d880c2320ab7ac30b9d32d6f4fae661c7d6c3,3748373,2,False,2026-08-11T01:12:27+00:00
2022-051,2022,51,,,wayback,https://web.archive.org/web/20230424204126id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2022/12/Lista-Oficial-Web-512.pdf,20230424204126,pdfs/2022/Lista-Oficial-Web-512.pdf,316bf66cdf2ce599a5aa627f6e592b49b433de3e9b4b391b177c9db6a2fe5366,4441546,2,False,2026-08-11T01:12:31+00:00
2023-001,2023,1,,,wayback,https://web.archive.org/web/20230424204110id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/01/Lista-Oficial-Web-013.pdf,20230424204110,pdfs/2023/Lista-Oficial-Web-013.pdf,ee361339bc20fdf3504eee4341ffa7cf28663fc6f5948015a709f8fae21fc2c1,4192204,2,False,2026-08-11T01:12:36+00:00
2023-002,2023,2,,,wayback,https://web.archive.org/web/20230424204058id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/01/Lista-Oficial-Web-023.pdf,20230424204058,pdfs/2023/Lista-Oficial-Web-023.pdf,b76e54c80ad93f1734b9b043d70bd81b41c55ebe886e5fda2c7f6e335a5bfdff,4194819,2,False,2026-08-11T01:12:40+00:00
2023-003,2023,3,,,wayback,https://web.archive.org/web/20230424204045id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/01/Lista-Oficial-Web-033.pdf,20230424204045,pdfs/2023/Lista-Oficial-Web-033.pdf,5d6e62608e6acd477aa7c7bcbe9a941624d6a2dc12c765b9e136f6bc67708698,4173875,2,False,2026-08-11T01:12:45+00:00
2023-004,2023,4,,,wayback,https://web.archive.org/web/20230424204026id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/01/Lista-Oficial-Web-043.pdf,20230424204026,pdfs/2023/Lista-Oficial-Web-043.pdf,aa42b7febdc7c1a86aad47e825b05b9ff7918843a358e435435cd8304da25e1a,4037332,2,False,2026-08-11T01:12:56+00:00
2023-005,2023,5,,,wayback,https://web.archive.org/web/20230424204000id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/02/Lista-Oficial-Web-053.pdf,20230424204000,pdfs/2023/Lista-Oficial-Web-053.pdf,54b6b7f71ef33d9f80c038186147dc51784e06aaf613f9e2c92ff5311bccffaf,5551098,2,False,2026-08-11T01:13:01+00:00
2023-006S,2023,6,S,,wayback,https://web.archive.org/web/20230424203931id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/02/Lista-Oficial-Web-063S.pdf,20230424203931,pdfs/2023/Lista-Oficial-Web-063S.pdf,c6586ff730e7c6c6aa3a78e4eccaa46bf9ba8b007bf9359e2d8a852ac00cac1b,8547855,2,False,2026-08-11T01:13:13+00:00
2023-007,2023,7,,,wayback,https://web.archive.org/web/20230424203914id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/02/Lista-Oficial-Web-073.pdf,20230424203914,pdfs/2023/Lista-Oficial-Web-073.pdf,4afb77c950c57aa3550e78a848835b1433d3fd7cd6ded03a5859d7284c2b6c6a,5555993,2,False,2026-08-11T01:13:18+00:00
2023-008,2023,8,,,wayback,https://web.archive.org/web/20230424182508id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/02/Lista-Oficial-Web-083.pdf,20230424182508,pdfs/2023/Lista-Oficial-Web-083.pdf,2f04173d32ed68315bb906dc56ed5360565c4f75ede57745f78e333ded078b65,5543429,2,False,2026-08-11T01:13:24+00:00
2023-009,2023,9,,,wayback,https://web.archive.org/web/20230424182452id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/03/Lista-Oficial-Web-093.pdf,20230424182452,pdfs/2023/Lista-Oficial-Web-093.pdf,a82e48c6861bc1c044849c4d08566cb5f69161ee964c1ab1b9041cff31a77e0f,4085971,2,False,2026-08-11T01:13:29+00:00
2023-010,2023,10,,,wayback,https://web.archive.org/web/20230424172126id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/03/Lista-Oficial-Web-103.pdf,20230424172126,pdfs/2023/Lista-Oficial-Web-103.pdf,b0c871497fddd3be0682fed52cc940065548e925965e1a2d74f89cbae1f21365,4048592,2,False,2026-08-11T01:13:36+00:00
2023-011,2023,11,,,wayback,https://web.archive.org/web/20230424161547id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/03/Lista-Oficial-Web-113.pdf,20230424161547,pdfs/2023/Lista-Oficial-Web-113.pdf,02cf789c03594ef4362f85f4ab746f68f4838c91d57eb117f4cfa8ab62bb9b42,3887719,2,False,2026-08-11T01:13:43+00:00
2023-012,2023,12,,,wayback,https://web.archive.org/web/20230424161530id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/03/Lista-Oficial-Web-123.pdf,20230424161530,pdfs/2023/Lista-Oficial-Web-123.pdf,e8b8b334b275d0b45701a79323457347bd7109514eb43738a49a30d6d733861b,3937070,2,False,2026-08-11T01:13:57+00:00
2023-013,2023,13,,,wayback,https://web.archive.org/web/20230424161510id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/03/Lista-Oficial-Web-133.pdf,20230424161510,pdfs/2023/Lista-Oficial-Web-133.pdf,7f67eea79e87e48263033d6ee0adfff0ca4fc163861fd896b6c245f07291379c,4045641,2,False,2026-08-11T01:14:08+00:00
2023-014,2023,14,,,wayback,https://web.archive.org/web/20230424161455id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/04/Lista-Oficial-Web-143.pdf,20230424161455,pdfs/2023/Lista-Oficial-Web-143.pdf,c97dc2381f0ac86368f05209d1bb1161ffde00cc2693163a4f2009efaca459a0,3982485,2,False,2026-08-11T01:14:20+00:00
2023-015,2023,15,,,wayback,https://web.archive.org/web/20230424161436id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/04/Lista-Oficial-Web-153.pdf,20230424161436,pdfs/2023/Lista-Oficial-Web-153.pdf,1436507c10b6d1bf47ad98484f132d2dbaca8ce407ea0cebbca7e09de6a644f0,4012280,2,False,2026-08-11T01:14:30+00:00
2023-016,2023,16,,,wayback,https://web.archive.org/web/20230625030710id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/04/Lista-Oficial-Web-163.pdf,20230625030710,pdfs/2023/Lista-Oficial-Web-163.pdf,1b0158bfcd26fce23b3b705430caf832c4ddbb8a925ba8b8f2db9addf310d855,3965574,2,False,2026-08-11T01:14:39+00:00
2023-017,2023,17,,,wayback,https://web.archive.org/web/20230625030638id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/04/Lista-Oficial-Web-173.pdf,20230625030638,pdfs/2023/Lista-Oficial-Web-173.pdf,a1d8c59d4ecff1391fe0fe8f38ea38e3d4a342b2870e0a62e603806c782affd7,4196857,2,False,2026-08-11T01:14:46+00:00
2023-018,2023,18,,,wayback,https://web.archive.org/web/20230625030610id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/05/Lista-Oficial-Web-183.pdf,20230625030610,pdfs/2023/Lista-Oficial-Web-183.pdf,8ecb1b1541cf7c95013c86118c05a492ece10b62d35959fa1d2754c4ac3c5faa,4149762,2,False,2026-08-11T01:14:52+00:00
2023-019,2023,19,,,wayback,https://web.archive.org/web/20230625030558id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/05/Lista-Oficial-Web-193.pdf,20230625030558,pdfs/2023/Lista-Oficial-Web-193.pdf,cb1b3362aef3784db74234f0ec8306b031bc1f3a9c444211e8e785fd78052a96,3653679,2,False,2026-08-11T01:14:58+00:00
2023-020,2023,20,,,wayback,https://web.archive.org/web/20230625030529id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/05/Lista-Oficial-Web-203.pdf,20230625030529,pdfs/2023/Lista-Oficial-Web-203.pdf,772b790b07ae9a29125e33b150d5d05cff77956466e05c615123fe439fb629ef,4044726,2,False,2026-08-11T01:15:09+00:00
2023-021,2023,21,,,wayback,https://web.archive.org/web/20230625030501id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/05/Lista-Oficial-Web-213.pdf,20230625030501,pdfs/2023/Lista-Oficial-Web-213.pdf,15256f8fec30ce131bad38a6ca4d7c2d70352833342c40b11297d7b161370c5d,3628841,2,False,2026-08-11T01:15:16+00:00
2023-022,2023,22,,,wayback,https://web.archive.org/web/20230625030429id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/06/Lista-Oficial-Web-223.pdf,20230625030429,pdfs/2023/Lista-Oficial-Web-223.pdf,9690b7d0c683f78106a13f8ecf7cb37b462b855c6b27a2cd0b3f17be7a6b3968,3756673,2,False,2026-08-11T01:15:24+00:00
2023-023,2023,23,,,wayback,https://web.archive.org/web/20230625030411id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/06/Lista-Oficial-Web-233.pdf,20230625030411,pdfs/2023/Lista-Oficial-Web-233.pdf,7216c606ae944e3551ae8a8a5ca08a739d1ad03da92d6f58654d57af1d911570,3912082,2,False,2026-08-11T01:15:29+00:00
2023-024,2023,24,,,wayback,https://web.archive.org/web/20230625013319id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/06/Lista-Oficial-Web-243.pdf,20230625013319,pdfs/2023/Lista-Oficial-Web-243.pdf,f88e608adfb8ebf7e83d0dc7eef1a8b60a0081532999677bef5bbb1652e4deb9,3851851,2,False,2026-08-11T01:15:37+00:00
2023-025,2023,25,,,wayback,https://web.archive.org/web/20230813113904id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/06/Lista-Oficial-Web-253.pdf,20230813113904,pdfs/2023/Lista-Oficial-Web-253.pdf,ba432c11c8f7752913350d6547619b7ede322e169dec3ed056a888de7c00d582,3754861,2,False,2026-08-11T01:15:45+00:00
2023-026,2023,26,,,wayback,https://web.archive.org/web/20230813113848id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/06/Lista-Oficial-Web-263.pdf,20230813113848,pdfs/2023/Lista-Oficial-Web-263.pdf,34db17941837e09e026d454c9a710837e83fff284129705722043bbffacc1662,3509801,2,False,2026-08-11T01:15:50+00:00
2023-027S,2023,27,S,,wayback,https://web.archive.org/web/20230813113832id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/07/Lista-Oficial-Web-273S.pdf,20230813113832,pdfs/2023/Lista-Oficial-Web-273S.pdf,bb8d067c1ccdcb8478f89fd73a370867443ec455c83190077eabb08a140ca377,3736599,2,False,2026-08-11T01:15:58+00:00
2023-028,2023,28,,,wayback,https://web.archive.org/web/20230813113819id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/07/Lista-Oficial-Web-2831.pdf,20230813113819,pdfs/2023/Lista-Oficial-Web-2831.pdf,7208bbfc468d7b4cc3492712ddefc153dde9cd8d5da24ff326731828b018cef4,3289943,2,True,2026-08-11T01:16:04+00:00
2023-035,2023,35,,,wayback,https://web.archive.org/web/20240218131436id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/08/Lista-Oficial-Web-353.pdf,20240218131436,pdfs/2023/Lista-Oficial-Web-353.pdf,5514e39870d80cce4efb843f74062a1ee50da5785076e049d8113c711f9e6780,3850749,2,False,2026-08-11T01:16:17+00:00
2023-036,2023,36,,,wayback,https://web.archive.org/web/20240228081639id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/09/Lista-Oficial-Web-363.pdf,20240228081639,pdfs/2023/Lista-Oficial-Web-363.pdf,2d84493a23ab4ec01b6373f280f36c45986d1faa5d8ff0aa19ad09578b7a970b,3956399,2,False,2026-08-11T01:16:25+00:00
2023-037,2023,37,,,wayback,https://web.archive.org/web/20240217122334id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/09/Lista-Oficial-Web-373.pdf,20240217122334,pdfs/2023/Lista-Oficial-Web-373.pdf,7961703898e0def330bf92bd1c3ffa25ef07d81563c998e2e0b7f3f293c0a62a,3842920,2,False,2026-08-11T01:16:44+00:00
2023-046,2023,46,,,wayback,https://web.archive.org/web/20240220082456id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2023/11/Lista-Oficial-Web-463.pdf,20240220082456,pdfs/2023/Lista-Oficial-Web-463.pdf,901e9e04f246d76ab23e1e503152f9fddaa0b760b74fdd4e6fd2b40a744a73bd,3265445,2,False,2026-08-11T01:16:54+00:00
2024-002,2024,2,,,wayback,https://web.archive.org/web/20240715091138id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2024/01/Lista-Oficial-Web-024.pdf,20240715091138,pdfs/2024/Lista-Oficial-Web-024.pdf,edbbb0b179a7903eff39c00c95a4d6dfd1de8796f59954d5fc9c11fbd65bf6b9,7365266,2,False,2026-08-11T01:17:12+00:00
2024-003,2024,3,,,wayback,https://web.archive.org/web/20240716095555id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2024/01/Lista-Oficial-Web-034.pdf,20240716095555,pdfs/2024/Lista-Oficial-Web-034.pdf,d64270dc8f8943e767b8a136a4552678ec316ca12ce5a8bee26ab109a02cecdd,7608835,2,False,2026-08-11T01:17:27+00:00
2024-004,2024,4,,,wayback,https://web.archive.org/web/20240715133309id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2024/01/Lista-Oficial-Web-044.pdf,20240715133309,pdfs/2024/Lista-Oficial-Web-044.pdf,1fa9ed87811a6ba03fb168207afb4a9285355e2e4a9598ed180d6a59993df738,3415745,2,False,2026-08-11T01:17:37+00:00
2024-005,2024,5,,,wayback,https://web.archive.org/web/20240714105457id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2024/02/Lista-Oficial-Web-054.pdf,20240714105457,pdfs/2024/Lista-Oficial-Web-054.pdf,272c706f8588fe1d98643dbb53b41a70d462118976559e48b247861594a25dd3,3429952,2,False,2026-08-11T01:17:46+00:00
2024-006S,2024,6,S,,wayback,https://web.archive.org/web/20240715045208id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2024/02/Lista-Oficial-Web-064S.pdf,20240715045208,pdfs/2024/Lista-Oficial-Web-064S.pdf,5981cf696cef52d39a2917b9132c8fbec59b74254055628ccae970651b55ccf5,4553117,2,False,2026-08-11T01:17:53+00:00
2024-007,2024,7,,,wayback,https://web.archive.org/web/20240517185924id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2024/02/Lista-Oficial-Web-074.pdf,20240517185924,pdfs/2024/Lista-Oficial-Web-074.pdf,e50d8a847ab876e18781228395faed53873157cd6c8229caf4d6feb49522f5fd,3447642,2,False,2026-08-11T01:17:57+00:00
2024-008,2024,8,,,wayback,https://web.archive.org/web/20240531072727id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2024/02/Lista-Oficial-Web-084.pdf,20240531072727,pdfs/2024/Lista-Oficial-Web-084.pdf,e43e643bf739db67eec9543ffb964c542508d5333e1e94eba88bb06206413330,3334499,2,False,2026-08-11T01:18:00+00:00
2024-009,2024,9,,,wayback,https://web.archive.org/web/20240519083247id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2024/02/Lista-Oficial-Web-094.pdf,20240519083247,pdfs/2024/Lista-Oficial-Web-094.pdf,c23315f77217a6c9145221e9f81eb3a6cc9ef0248e102b2f311e1b3b503fb298,3274657,2,False,2026-08-11T01:18:07+00:00
2024-010,2024,10,,,wayback,https://web.archive.org/web/20240517165930id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2024/03/Lista-Oficial-Web-104.pdf,20240517165930,pdfs/2024/Lista-Oficial-Web-104.pdf,f2daf6ec339158832b67c0bed7933a25802e195aa3764acf501323510f0186e3,3383357,2,False,2026-08-11T01:18:11+00:00
2024-011,2024,11,,,wayback,https://web.archive.org/web/20240519181533id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2024/03/Lista-Oficial-Web-114.pdf,20240519181533,pdfs/2024/Lista-Oficial-Web-114.pdf,3008c1591e1f9eef40eb2b22e003003624028dcdbed6255c1edb0b4c961bdff5,3533744,2,False,2026-08-11T01:18:19+00:00
2024-012,2024,12,,,wayback,https://web.archive.org/web/20240520060508id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2024/03/Lista-Oficial-Web-124.pdf,20240520060508,pdfs/2024/Lista-Oficial-Web-124.pdf,6bc1a91c1d190aaa9429024b3d89de25d8be881d7ec5d5136a90710e01d8667a,3493971,2,False,2026-08-11T01:18:25+00:00
2024-013,2024,13,,,wayback,https://web.archive.org/web/20240520205256id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2024/03/Lista-Oficial-Web-134.pdf,20240520205256,pdfs/2024/Lista-Oficial-Web-134.pdf,17284817f1f899684484adf3c383ce012f33d1b26e68e99c3fb8dea07a9dc2f7,3424938,2,False,2026-08-11T01:18:31+00:00
2024-015,2024,15,,,wayback,https://web.archive.org/web/20240810225131id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2024/04/Lista-Oficial-Web-154.pdf,20240810225131,pdfs/2024/Lista-Oficial-Web-154.pdf,57b0c8dc561a0aa5e961cca981c2f096b45f629fbb4222eca1d64a76a37eb5a1,3418250,2,False,2026-08-11T01:18:40+00:00
2024-016,2024,16,,,wayback,https://web.archive.org/web/20240810225127id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2024/04/Lista-Oficial-Web-164.pdf,20240810225127,pdfs/2024/Lista-Oficial-Web-164.pdf,c0813a3985d5c0de06a662ca0d6d477a5a8676abb53076812c64eff68a029536,3424467,2,False,2026-08-11T01:18:45+00:00
2024-017,2024,17,,,wayback,https://web.archive.org/web/20240810225122id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2024/04/Lista-Oficial-Web-174.pdf,20240810225122,pdfs/2024/Lista-Oficial-Web-174.pdf,9dad619a740cbb659632907b03f1b2dedcc6138b5a7aa11ea04d0fde0fdea884,3413162,2,False,2026-08-11T01:18:49+00:00
2024-018,2024,18,,,wayback,https://web.archive.org/web/20240810225115id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2024/05/Lista-Oficial-Web-184.pdf,20240810225115,pdfs/2024/Lista-Oficial-Web-184.pdf,8265113a48860989ae78f5d7068e0d10a4f6c7af042c9c3bc96bdcf2917d09d0,3489245,2,False,2026-08-11T01:18:55+00:00
2024-019,2024,19,,,wayback,https://web.archive.org/web/20240810225110id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2024/05/Lista-Oficial-Web-194.pdf,20240810225110,pdfs/2024/Lista-Oficial-Web-194.pdf,670d821059d08c36f08bb93054ff7db84f9dc2a2147702f3a5d36dbcbf67e0ed,3313190,2,False,2026-08-11T01:19:03+00:00
2024-020,2024,20,,,wayback,https://web.archive.org/web/20240810225107id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2024/05/Lista-Oficial-Web-204.pdf,20240810225107,pdfs/2024/Lista-Oficial-Web-204.pdf,ec7e80ca436eb1fa29c604d4401aafb00d5fda7deb72b9b8c1cea7f4a48b9b5e,3403852,2,False,2026-08-11T01:19:08+00:00
2024-021,2024,21,,,wayback,https://web.archive.org/web/20240810225103id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2024/05/Lista-Oficial-Web-214.pdf,20240810225103,pdfs/2024/Lista-Oficial-Web-214.pdf,b4de9fa62a0d3a46457914a2ef28ef312fa00a3aad2ecb9b94c382b9ac6ae091,3357169,2,False,2026-08-11T01:19:13+00:00
2024-022,2024,22,,,wayback,https://web.archive.org/web/20240810225059id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2024/05/Lista-Oficial-Web-224.pdf,20240810225059,pdfs/2024/Lista-Oficial-Web-224.pdf,676365ba2dddf5db3a09963d7e86aa67ff0238f494bf61732922741c4bb7a305,3381964,2,False,2026-08-11T01:19:16+00:00
2024-023,2024,23,,,wayback,https://web.archive.org/web/20240810225054id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2024/06/Lista-Oficial-Web-234.pdf,20240810225054,pdfs/2024/Lista-Oficial-Web-234.pdf,5af655a8e7e20acc409f24cab82aca0176e2cb1d722f0c25bfa69cb21617e7a3,3437548,2,False,2026-08-11T01:19:19+00:00
2024-024,2024,24,,,wayback,https://web.archive.org/web/20240810225052id_/https://loteriasdepuertorico.pr.gov/wp-content/uploads/2024/06/Lista-Oficial-Web-244.pdf,20240810225052,pdfs/2024/Lista-Oficial-Web-244.pdf,6b301c3d4f20d2c0aa877274f61aba884e5ba4a95b69142eb8b719ffccae054f,3508081,2,False,2026-08-11T01:19:23+00:00
